Seller SKU	Product Name	Product ID	Product ID Type	Brand	Product Description	Product Type	Style Number	Update Delete	Standard Price	Manufacturer's Suggested Retail Price	Product Tax Code	Fulfillment Latency	Launch Date	Release Date	Restock Date	Quantity	Sale Price	Sale Start Date	Sale End Date	Max Aggregate Ship Quantity	Item Package Quantity	Offering Can Be Gift Messaged	Is Gift Wrap Available	Is Discontinued by Manufacturer?	Shipping-Template	Shipping Weight	Website Shipping Weight Unit Of Measure	Item Weight Unit Of Measure	Item Weight	Item Length Unit Of Measure	Item Length	Item Width	Item Height	Key Product Features1	Key Product Features2	Key Product Features3	Key Product Features4	Key Product Features5	Recommended Browse Nodes	Search Terms	Style Keyword1	Style Keyword2	Style Keyword3	Main Image URL	Other Image URL1	Other Image URL2	Other Image URL3	Other Image URL4	Other Image URL5	Other Image URL6	Swatch Image URL	Fulfillment Center ID	Package height	Package Width	Package Length	Package Length Unit Of Measure	Package Weight	Package Weight Unit Of Measure	Parentage	Parent SKU	Relationship Type	Variation Theme	CPSIA Warning Description	Cpsia Warning	Country of Origin	Style Name	Model Year	Closure Type	Department	Color	Color Map	Size	Material Fabric	Fur Description	Pattern Style	Occasion Lifestyle	Special Features	character	Sole Material	Heel Type	Shoe Height Map	Toe Style	Water Resistance Level	Lining Description
item_sku	item_name	external_product_id	external_product_id_type	brand_name	product_description	feed_product_type	model	update_delete	standard_price	list_price	product_tax_code	fulfillment_latency	product_site_launch_date	merchant_release_date	restock_date	quantity	sale_price	sale_from_date	sale_end_date	max_aggregate_ship_quantity	item_package_quantity	offering_can_be_gift_messaged	offering_can_be_giftwrapped	is_discontinued_by_manufacturer	merchant_shipping_group_name	website_shipping_weight	website_shipping_weight_unit_of_measure	item_weight_unit_of_measure	item_weight	item_length_unit_of_measure	item_length	item_width	item_height	bullet_point1	bullet_point2	bullet_point3	bullet_point4	bullet_point5	recommended_browse_nodes	generic_keywords	style_keywords1	style_keywords2	style_keywords3	main_image_url	other_image_url1	other_image_url2	other_image_url3	other_image_url4	other_image_url5	other_image_url6	swatch_image_url	fulfillment_center_id	package_height	package_width	package_length	package_length_unit_of_measure	package_weight	package_weight_unit_of_measure	parent_child	parent_sku	relationship_type	variation_theme	cpsia_cautionary_description	cpsia_cautionary_statement	country_of_origin	style_name	model_year	closure_type	department_name	color_name	color_map	size_name	material_type	fur_description	pattern_type	lifestyle	special_features	subject_character	sole_material	heel_type	height_map	toe_style	water_resistance_level	lining_description
zsl-haolilai-men-3562-Black-44	King Wear Men's Fashion Lightweight Running Shoes  Breathable Athletic Sneakers Casual Walking Shoes Black US 9.5 (EU 43)	603432858852 	UPC	King wear	"<br>Welcome to King wear, Our design is with The Times, The latest design makes you feel excited.</br><br>We provide high quality products and excellent after-sales. Please contact us if you have any questions.</br><br>When choosing a product, make sure to choose the right size. Thank you.</br>"	SHOES			39.99	95.98		4				10																		2017 New style Soft Light Comfortable Wear-resisting	Good quality and Suitable for Four Seasons	"Fly woven fabric and Rubber sole style, Non-slip Wearable Deodorant."	Apply To Running Tourism Outdoor Sports Party Driving Walk Work	"Please confirm the right size, Size is the standard sports shoes size. Thank you."	10293392011	 summer shoes online sketcher shoes black and gold heels cross trainer tennis shoes tan color shoes hiking boots on sale womens shoes for sale online washing canvas shoes best recommended running shoes time traveler found new trend shoes shoes shoes shoes athletic hiking shoes recommended running shoes shoes all good casual shoes trendy shoes online breathable most cushioned running shoes 2017 best trainers for road running best rated hiking boots the best running sneakers womens running shoes breathable waterproof shoes latest style shoes mens casual runners leather mens shoes air sports shoes online shoe stores for women best place to buy athletic shoes outdoor water shoes outdoor wear training shoes for basketball womens online shoes best outdoor running shoes backpacking shoes	espadrille	espadrille	espadrille	http://img.hejiegm.cn/img/am/3562/10.jpg	http://img.hejiegm.cn/img/am/3562/07.jpg	http://img.hejiegm.cn/img/am/3562/08.jpg	http://img.hejiegm.cn/img/am/3562/09.jpg	http://img.hejiegm.cn/img/am/3562/11.jpg											Child	zsl-haolilai-men-3562	Variation	sizecolor			China	model	2017		mens	Black	Black	US 9.5 ( EU 43 )	75% Mesh fabric/25% Rubber		Solid	Sports	cushioning		Fabric	no-heel	low-top	soft-toe	water_resistant	Fabric
zsl-haolilai-men-3562-Black-45	King Wear Men's Fashion Lightweight Running Shoes  Breathable Athletic Sneakers Casual Walking Shoes Black US 10.5 (EU 44)	603432858869 	UPC	King wear	"<br>Welcome to King wear, Our design is with The Times, The latest design makes you feel excited.</br><br>We provide high quality products and excellent after-sales. Please contact us if you have any questions.</br><br>When choosing a product, make sure to choose the right size. Thank you.</br>"	SHOES			39.99	95.98		4				10																		2017 New style Soft Light Comfortable Wear-resisting	Good quality and Suitable for Four Seasons	"Fly woven fabric and Rubber sole style, Non-slip Wearable Deodorant."	Apply To Running Tourism Outdoor Sports Party Driving Walk Work	"Please confirm the right size, Size is the standard sports shoes size. Thank you."	10293392011	 online shopping offers on shoes supportive running shoes mens shoes casual cheap fashion boots cheap mens shoes online top marathon shoes running sneakers womens trainers running shoes best support running shoes 2016 sale shoes online running shoes men mens waterproof walking shoes fashion brand shoes latest casual shoes for mens simple shoes ladies shoes images black loafers for men best running shoes for men shoes for wide feet girls shoes waterproof hiking shoes womens going barefoot best rated running shoes for women shop for shoes flat trendy shoes female loafers gym trainer for women dress shoes mens where to buy running shoes what wears shoes but has no feet hiking running shoes work out sneakers mens shoes leather always barefoot at home running shoes uk satin shoes casual dress shoes mens	fisherman	fisherman	fisherman	http://img.hejiegm.cn/img/am/3562/10.jpg	http://img.hejiegm.cn/img/am/3562/07.jpg	http://img.hejiegm.cn/img/am/3562/08.jpg	http://img.hejiegm.cn/img/am/3562/09.jpg	http://img.hejiegm.cn/img/am/3562/11.jpg											Child	zsl-haolilai-men-3562	Variation	sizecolor			China	model	2017		mens	Black	Black	US 10.5( EU 44 )	75% Mesh fabric/25% Rubber		Solid	Sports	cushioning		Fabric	no-heel	low-top	soft-toe	water_resistant	Fabric
zsl-haolilai-men-3562-Black-46	King Wear Men's Fashion Lightweight Running Shoes  Breathable Athletic Sneakers Casual Walking Shoes Black US 11 (EU 45)	603432858876 	UPC	King wear	"<br>Welcome to King wear, Our design is with The Times, The latest design makes you feel excited.</br><br>We provide high quality products and excellent after-sales. Please contact us if you have any questions.</br><br>When choosing a product, make sure to choose the right size. Thank you.</br>"	SHOES			39.99	95.98		4				10																		2017 New style Soft Light Comfortable Wear-resisting	Good quality and Suitable for Four Seasons	"Fly woven fabric and Rubber sole style, Non-slip Wearable Deodorant."	Apply To Running Tourism Outdoor Sports Party Driving Walk Work	"Please confirm the right size, Size is the standard sports shoes size. Thank you."	10293392011	 shoe sale online best running shoe best shoes ballet shoes dark grey heels multi colored sandals gym shoes for women gold sparkly heels cushion technology gold shoes mens leather loafers fall dress shoes infant shoes driver shoes men's cheap ladies shoes best workout sneakers high black heels walking barefoot athletic running shoes buy shoes for men online shoes women workout shoes for women best running shoe brand glitter shoes comfortable lightweight shoes online shopping for shoes washing leather shoes wholesale shoes light sport shoes best shoes for long distance running leather formal shoes for mens mens waterproof walking shoes sale shoes hiking guess shoes remove your footwear outside new shoes running and cross training shoes winter running shoes platform lace up heels discount athletic shoes	flats-cycling-shoes	flats-cycling-shoes	flats-cycling-shoes	http://img.hejiegm.cn/img/am/3562/10.jpg	http://img.hejiegm.cn/img/am/3562/07.jpg	http://img.hejiegm.cn/img/am/3562/08.jpg	http://img.hejiegm.cn/img/am/3562/09.jpg	http://img.hejiegm.cn/img/am/3562/11.jpg											Child	zsl-haolilai-men-3562	Variation	sizecolor			China	model	2017		mens	Black	Black	US 11  ( EU 45 )	75% Mesh fabric/25% Rubber		Solid	Sports	cushioning		Fabric	no-heel	low-top	soft-toe	water_resistant	Fabric
zsl-haolilai-men-3562-Blue-36	King Wear Men's Fashion Lightweight Running Shoes  Breathable Athletic Sneakers Casual Walking Shoes Blue US 4.5 (EU 35)	603432858883 	UPC	King wear	"<br>Welcome to King wear, Our design is with The Times, The latest design makes you feel excited.</br><br>We provide high quality products and excellent after-sales. Please contact us if you have any questions.</br><br>When choosing a product, make sure to choose the right size. Thank you.</br>"	SHOES			39.99	95.98		4				10																		2017 New style Soft Light Comfortable Wear-resisting	Good quality and Suitable for Four Seasons	"Fly woven fabric and Rubber sole style, Non-slip Wearable Deodorant."	Apply To Running Tourism Outdoor Sports Party Driving Walk Work	"Please confirm the right size, Size is the standard sports shoes size. Thank you."	10293392011	 top rated running shoes for women discount women's shoes black leather loafers mens shoe dept online shopping volleyball shoes ladies shoes online buy extra wide womens shoes shoes for less womens fall shoes leather formal shoes for men best women's running shoes 2016 boots for outdoors shoes with padded insoles top best running shoes running shoes asics fell walking shoes fabric with shoe print womens hiking trainers best cross trainer shoes men cheap mens casual shoes rubber running shoes men online shoes wide width shoes for women wearing in leather shoes grey shoes womens running shoes for men best men running shoes training shoes online suede mens shoes loafers marathon sneakers fabric wedge sandals best trail running shoes womens shoes teal high heels best hiking boots women	gladiator	gladiator	gladiator	http://img.hejiegm.cn/img/am/3562/01.jpg	http://img.hejiegm.cn/img/am/3562/02.jpg	http://img.hejiegm.cn/img/am/3562/03.jpg	http://img.hejiegm.cn/img/am/3562/04.jpg	http://img.hejiegm.cn/img/am/3562/05.jpg	http://img.hejiegm.cn/img/am/3562/06.jpg										Child	zsl-haolilai-men-3562	Variation	sizecolor			China	model	2017		mens	Blue	Blue	US 4.5 ( EU 35 )	75% Mesh fabric/25% Rubber		Solid	Sports	cushioning		Fabric	no-heel	low-top	soft-toe	water_resistant	Fabric
zsl-haolilai-men-3562-Blue-37	King Wear Men's Fashion Lightweight Running Shoes  Breathable Athletic Sneakers Casual Walking Shoes Blue US 5 (EU 36)	603432858890 	UPC	King wear	"<br>Welcome to King wear, Our design is with The Times, The latest design makes you feel excited.</br><br>We provide high quality products and excellent after-sales. Please contact us if you have any questions.</br><br>When choosing a product, make sure to choose the right size. Thank you.</br>"	SHOES			39.99	95.98		4				10																		2017 New style Soft Light Comfortable Wear-resisting	Good quality and Suitable for Four Seasons	"Fly woven fabric and Rubber sole style, Non-slip Wearable Deodorant."	Apply To Running Tourism Outdoor Sports Party Driving Walk Work	"Please confirm the right size, Size is the standard sports shoes size. Thank you."	10293392011	 top cross trainer shoes running marathon ladies blue shoes mens dress shoes sale best sneakers top mens shoes shoes in fashion 2017 mens black dress sandals online footwear shopping mens shoes sale designer shoes online shoes uk cross training shoes men shoe shopping colorful dress shoes womens high heel shoes paint for fabric shoes fashion shoes mens outdoor footwear cushe shoes running shoe warehouse black training shoes womens dye fabric shoes beige platform heels best womens training shoes white joggers shoes men dress shoes online running shoes trail running shoes mummy with trainers best rated cross training shoes 2017 the most comfortable running shoes gladiator shoes sports shoes for men sportsshoes unlimited womens work shoes loafers casual outdoor shoes prom shoes blue sparkly heels	huarache	huarache	huarache	http://img.hejiegm.cn/img/am/3562/01.jpg	http://img.hejiegm.cn/img/am/3562/02.jpg	http://img.hejiegm.cn/img/am/3562/03.jpg	http://img.hejiegm.cn/img/am/3562/04.jpg	http://img.hejiegm.cn/img/am/3562/05.jpg	http://img.hejiegm.cn/img/am/3562/06.jpg										Child	zsl-haolilai-men-3562	Variation	sizecolor			China	model	2017		mens	Blue	Blue	US 5   ( EU 36 )	75% Mesh fabric/25% Rubber		Solid	Sports	cushioning		Fabric	no-heel	low-top	soft-toe	water_resistant	Fabric
zsl-haolilai-men-3562-Blue-38	King Wear Men's Fashion Lightweight Running Shoes  Breathable Athletic Sneakers Casual Walking Shoes Blue US 5.5 (EU 37)	603432858906 	UPC	King wear	"<br>Welcome to King wear, Our design is with The Times, The latest design makes you feel excited.</br><br>We provide high quality products and excellent after-sales. Please contact us if you have any questions.</br><br>When choosing a product, make sure to choose the right size. Thank you.</br>"	SHOES			39.99	95.98		4				10																		2017 New style Soft Light Comfortable Wear-resisting	Good quality and Suitable for Four Seasons	"Fly woven fabric and Rubber sole style, Non-slip Wearable Deodorant."	Apply To Running Tourism Outdoor Sports Party Driving Walk Work	"Please confirm the right size, Size is the standard sports shoes size. Thank you."	10293392011	 walking barefoot at home comfortable running shoes best ladies running shoes 2017 cheap wedding shoes crocodile driving shoes best cross trainers for flat feet best sports shoes for men black heeled shoes shoes online men running trainers waterproof outdoor shoes red high heel shoes white lace high heels leather drivers fashion sandals buy ladies shoes online glitter shoes best trainers for high impact training womens shoes online sites buy shoes for ladies online trendy womens shoes sale running shoes crossfit sneakers awesome running shoes best offer on sports shoes shoes for training at the gym best neutral running shoes buy ladies shoes top 10 running shoes for men climbing shoes party shoes gray shoes closed heels womens colorful sneakers cushion shoes uk mens running shoes	motorcycle	motorcycle	motorcycle	http://img.hejiegm.cn/img/am/3562/01.jpg	http://img.hejiegm.cn/img/am/3562/02.jpg	http://img.hejiegm.cn/img/am/3562/03.jpg	http://img.hejiegm.cn/img/am/3562/04.jpg	http://img.hejiegm.cn/img/am/3562/05.jpg	http://img.hejiegm.cn/img/am/3562/06.jpg										Child	zsl-haolilai-men-3562	Variation	sizecolor			China	model	2017		mens	Blue	Blue	US 5.5 ( EU 37 )	75% Mesh fabric/25% Rubber		Solid	Sports	cushioning		Fabric	no-heel	low-top	soft-toe	water_resistant	Fabric
zsl-haolilai-men-3562-Blue-39	King Wear Men's Fashion Lightweight Running Shoes  Breathable Athletic Sneakers Casual Walking Shoes Blue US 6 (EU 38)	603432858913 	UPC	King wear	"<br>Welcome to King wear, Our design is with The Times, The latest design makes you feel excited.</br><br>We provide high quality products and excellent after-sales. Please contact us if you have any questions.</br><br>When choosing a product, make sure to choose the right size. Thank you.</br>"	SHOES			39.99	95.98		4				10																		2017 New style Soft Light Comfortable Wear-resisting	Good quality and Suitable for Four Seasons	"Fly woven fabric and Rubber sole style, Non-slip Wearable Deodorant."	Apply To Running Tourism Outdoor Sports Party Driving Walk Work	"Please confirm the right size, Size is the standard sports shoes size. Thank you."	10293392011	 good workout shoes for men find shoes latest footwear for womens m and s mens shoes 2016 mens running shoes gel cushion shoes hiking walking shoes where to buy athletic shoes tan pumps mid heels shoes for women online shopping wearing dress shoes ravel shoes 2017 best running shoes waterproof breathable shoes best running shoes in 2017 mens formal shoes size 14 walking boots red shoes womens designer shoes green suede driving shoes ladies boot shoes cheap basketball shoes best casual shoes for men trail running shoes reviews athletic sneakers softwalk shoes keen shoes blue heels cushion sole shoes uk men's black loafers driving boots online shoe stores for men driving moccasins running shorts racing shoes buy women footwear online black sneakers womens discount shoes online fashion trainers 2017	mountain-biking	mountain-biking	mountain-biking	http://img.hejiegm.cn/img/am/3562/01.jpg	http://img.hejiegm.cn/img/am/3562/02.jpg	http://img.hejiegm.cn/img/am/3562/03.jpg	http://img.hejiegm.cn/img/am/3562/04.jpg	http://img.hejiegm.cn/img/am/3562/05.jpg	http://img.hejiegm.cn/img/am/3562/06.jpg										Child	zsl-haolilai-men-3562	Variation	sizecolor			China	model	2017		mens	Blue	Blue	US 6   ( EU 38 )	75% Mesh fabric/25% Rubber		Solid	Sports	cushioning		Fabric	no-heel	low-top	soft-toe	water_resistant	Fabric
zsl-haolilai-men-3562-Blue-40	King Wear Men's Fashion Lightweight Running Shoes  Breathable Athletic Sneakers Casual Walking Shoes Blue US 6.5 (EU 39)	603432858920 	UPC	King wear	"<br>Welcome to King wear, Our design is with The Times, The latest design makes you feel excited.</br><br>We provide high quality products and excellent after-sales. Please contact us if you have any questions.</br><br>When choosing a product, make sure to choose the right size. Thank you.</br>"	SHOES			39.99	95.98		4				10																		2017 New style Soft Light Comfortable Wear-resisting	Good quality and Suitable for Four Seasons	"Fly woven fabric and Rubber sole style, Non-slip Wearable Deodorant."	Apply To Running Tourism Outdoor Sports Party Driving Walk Work	"Please confirm the right size, Size is the standard sports shoes size. Thank you."	10293392011	 heels for cheap best running shoes for athletes pink loafers mens mens shoes womens training shoes slip on outdoor shoes best women's training shoes 2017 hill shoes for ladies leather slip on loafers online shoe shopping sites best shoes cross training shop sneakers gold open toe heels most supportive running shoes training shoes 2017 walking boots shoes green shoes for women waterproof hiking boots men's mens shoes near me naturalizer shoes sports shoes black leather shoes shoes online purchase womens high heels walking shoes women casual black shoes men black casual dress shoes casual shoes for mens online driving shoes black womens black shoes shoes mens casual alligator shoes best trekking shoes stability women's running shoes shope shoes shoes for running leather shoe waterproofing	platform	platform	platform	http://img.hejiegm.cn/img/am/3562/01.jpg	http://img.hejiegm.cn/img/am/3562/02.jpg	http://img.hejiegm.cn/img/am/3562/03.jpg	http://img.hejiegm.cn/img/am/3562/04.jpg	http://img.hejiegm.cn/img/am/3562/05.jpg	http://img.hejiegm.cn/img/am/3562/06.jpg										Child	zsl-haolilai-men-3562	Variation	sizecolor			China	model	2017		mens	Blue	Blue	US 6.5 ( EU 39 )	75% Mesh fabric/25% Rubber		Solid	Sports	cushioning		Fabric	no-heel	low-top	soft-toe	water_resistant	Fabric
zsl-haolilai-men-3562-Blue-41	King Wear Men's Fashion Lightweight Running Shoes  Breathable Athletic Sneakers Casual Walking Shoes Blue US 7 (EU 40)	603432858937 	UPC	King wear	"<br>Welcome to King wear, Our design is with The Times, The latest design makes you feel excited.</br><br>We provide high quality products and excellent after-sales. Please contact us if you have any questions.</br><br>When choosing a product, make sure to choose the right size. Thank you.</br>"	SHOES			39.99	95.98		4				10																		2017 New style Soft Light Comfortable Wear-resisting	Good quality and Suitable for Four Seasons	"Fly woven fabric and Rubber sole style, Non-slip Wearable Deodorant."	Apply To Running Tourism Outdoor Sports Party Driving Walk Work	"Please confirm the right size, Size is the standard sports shoes size. Thank you."	10293392011	 cross trainer shoes online dress shoes online pink shoes men in shoes suede mens shoes sport shoes brands best running shoes best hiking boots 2017 soft spot shoes mens casual white shoes womens shoes running shoes for shop for shoes online kids shoes latest shoes online shopping wholesale designer shoes mens driving moccasins loafers glitter shoes outlet shoes canvas shoes mens business shoes best running tennis shoes marathon running shoes online sneakers for ladies online new running shoes ladies dress shoes everstylish shoes camp shoes shoes ladies online shopping for shoes online mens outdoor clogs best ladies shoes online how to customize shoes with fabric casual racing shoes red shoes best running shoes large size shoes mens shoes for sale most comfortable running shoes track shoes	racing-flats	racing-flats	racing-flats	http://img.hejiegm.cn/img/am/3562/01.jpg	http://img.hejiegm.cn/img/am/3562/02.jpg	http://img.hejiegm.cn/img/am/3562/03.jpg	http://img.hejiegm.cn/img/am/3562/04.jpg	http://img.hejiegm.cn/img/am/3562/05.jpg	http://img.hejiegm.cn/img/am/3562/06.jpg										Child	zsl-haolilai-men-3562	Variation	sizecolor			China	model	2017		mens	Blue	Blue	US 7   ( EU 40 )	75% Mesh fabric/25% Rubber		Solid	Sports	cushioning		Fabric	no-heel	low-top	soft-toe	water_resistant	Fabric
zsl-haolilai-men-3562-Blue-42	King Wear Men's Fashion Lightweight Running Shoes  Breathable Athletic Sneakers Casual Walking Shoes Blue US 8 (EU 41)	603432858944 	UPC	King wear	"<br>Welcome to King wear, Our design is with The Times, The latest design makes you feel excited.</br><br>We provide high quality products and excellent after-sales. Please contact us if you have any questions.</br><br>When choosing a product, make sure to choose the right size. Thank you.</br>"	SHOES			39.99	95.98		4				10																		2017 New style Soft Light Comfortable Wear-resisting	Good quality and Suitable for Four Seasons	"Fly woven fabric and Rubber sole style, Non-slip Wearable Deodorant."	Apply To Running Tourism Outdoor Sports Party Driving Walk Work	"Please confirm the right size, Size is the standard sports shoes size. Thank you."	10293392011	 cut shoes for ladies mens low cut hiking shoes ladies shoe sale online online women footwear waterproof hiking shoes online running shoes fashion trainers ladies walking shoes mens footwears breathable mens dress shoes soft fabric shoes feetwear best athletic shoes for men best trainers for running affordable shoes leave the shoes on shoes off at home deluxe shoes road running shoes dance shoes sketcher shoes white sports shoes mens outdoor boots mens formal shoes offers wear good shoes women footwear online sites shoes shoes shoes pumps shoes running shoes extra cushion designer men's shoes training and gym shoes air slippers trending shoes for girls fabric trainers womens paris marathon casual men shoes best shoes running stretch fabric sandals 2017 running shoes shoes online australia	riding	riding	riding	http://img.hejiegm.cn/img/am/3562/01.jpg	http://img.hejiegm.cn/img/am/3562/02.jpg	http://img.hejiegm.cn/img/am/3562/03.jpg	http://img.hejiegm.cn/img/am/3562/04.jpg	http://img.hejiegm.cn/img/am/3562/05.jpg	http://img.hejiegm.cn/img/am/3562/06.jpg										Child	zsl-haolilai-men-3562	Variation	sizecolor			China	model	2017		mens	Blue	Blue	US 8   ( EU 41 )	75% Mesh fabric/25% Rubber		Solid	Sports	cushioning		Fabric	no-heel	low-top	soft-toe	water_resistant	Fabric
zsl-haolilai-men-3562-Blue-43	King Wear Men's Fashion Lightweight Running Shoes  Breathable Athletic Sneakers Casual Walking Shoes Blue US 8.5 (EU 42)	603432858951 	UPC	King wear	"<br>Welcome to King wear, Our design is with The Times, The latest design makes you feel excited.</br><br>We provide high quality products and excellent after-sales. Please contact us if you have any questions.</br><br>When choosing a product, make sure to choose the right size. Thank you.</br>"	SHOES			39.99	95.98		4				10																		2017 New style Soft Light Comfortable Wear-resisting	Good quality and Suitable for Four Seasons	"Fly woven fabric and Rubber sole style, Non-slip Wearable Deodorant."	Apply To Running Tourism Outdoor Sports Party Driving Walk Work	"Please confirm the right size, Size is the standard sports shoes size. Thank you."	10293392011	 marathon training plan discount shoes for women gladiator shoes footwear online walking boots for sale best crossfit training shoes shoe stores shoes tennis shoes shoes high heels fashion mens shoes brands red sparkly heels dyeable shoes best brand for running shoes cheapest running shoes tenny shoes kids shoes online mens shoe stores near me slip on shoes slip on shoes men beach shoes best cross training shoes womens 2017 running shoe stores outdoor shoes womens bronx shoes women footwear best trainers for training air griffey shoes mens suede driving loafers good running shoes 2017 mens racing shoes best trainers for marathon shoes best for running warm waterproof shoes how to wear dress shoes the shoe shop mens comfort shoes best overpronation running shoes mens shoes sale online	road-biking	road-biking	road-biking	http://img.hejiegm.cn/img/am/3562/01.jpg	http://img.hejiegm.cn/img/am/3562/02.jpg	http://img.hejiegm.cn/img/am/3562/03.jpg	http://img.hejiegm.cn/img/am/3562/04.jpg	http://img.hejiegm.cn/img/am/3562/05.jpg	http://img.hejiegm.cn/img/am/3562/06.jpg										Child	zsl-haolilai-men-3562	Variation	sizecolor			China	model	2017		mens	Blue	Blue	US 8.5 ( EU 42 )	75% Mesh fabric/25% Rubber		Solid	Sports	cushioning		Fabric	no-heel	low-top	soft-toe	water_resistant	Fabric
zsl-haolilai-men-3562-Blue-44	King Wear Men's Fashion Lightweight Running Shoes  Breathable Athletic Sneakers Casual Walking Shoes Blue US 9.5 (EU 43)	603432858968 	UPC	King wear	"<br>Welcome to King wear, Our design is with The Times, The latest design makes you feel excited.</br><br>We provide high quality products and excellent after-sales. Please contact us if you have any questions.</br><br>When choosing a product, make sure to choose the right size. Thank you.</br>"	SHOES			39.99	95.98		4				10																		2017 New style Soft Light Comfortable Wear-resisting	Good quality and Suitable for Four Seasons	"Fly woven fabric and Rubber sole style, Non-slip Wearable Deodorant."	Apply To Running Tourism Outdoor Sports Party Driving Walk Work	"Please confirm the right size, Size is the standard sports shoes size. Thank you."	10293392011	 blue shoes anywear shoes proper running shoes best trail running shoes 2016 best place to buy gym shoes good running shoe brands best new running shoes best cross training running shoes shoe shops brand name shoes walking and hiking shoes shoes for sale online outdoor footwear brands trekking shoes waterproof kids shoes best cross trainer shoes womens gym shoes for men online shoes shopping for men's best shoes to wear barefoot shoes for women online shopping on athletic shoes men's neutral running shoes air monarch shoes walking shoes running shoes brands white running shoes workout sneakers workout shoes for men motion control running shoes person wearing shoes boots shoes men soft loafers mens sale shoes shoe sites wide running shoes sports shoes best women's marathon running shoes	running-minimal	running-minimal	running-minimal	http://img.hejiegm.cn/img/am/3562/01.jpg	http://img.hejiegm.cn/img/am/3562/02.jpg	http://img.hejiegm.cn/img/am/3562/03.jpg	http://img.hejiegm.cn/img/am/3562/04.jpg	http://img.hejiegm.cn/img/am/3562/05.jpg	http://img.hejiegm.cn/img/am/3562/06.jpg										Child	zsl-haolilai-men-3562	Variation	sizecolor			China	model	2017		mens	Blue	Blue	US 9.5 ( EU 43 )	75% Mesh fabric/25% Rubber		Solid	Sports	cushioning		Fabric	no-heel	low-top	soft-toe	water_resistant	Fabric
zsl-haolilai-men-3562-Blue-45	King Wear Men's Fashion Lightweight Running Shoes  Breathable Athletic Sneakers Casual Walking Shoes Blue US 10.5 (EU 44)	603432858975 	UPC	King wear	"<br>Welcome to King wear, Our design is with The Times, The latest design makes you feel excited.</br><br>We provide high quality products and excellent after-sales. Please contact us if you have any questions.</br><br>When choosing a product, make sure to choose the right size. Thank you.</br>"	SHOES			39.99	95.98		4				10																		2017 New style Soft Light Comfortable Wear-resisting	Good quality and Suitable for Four Seasons	"Fly woven fabric and Rubber sole style, Non-slip Wearable Deodorant."	Apply To Running Tourism Outdoor Sports Party Driving Walk Work	"Please confirm the right size, Size is the standard sports shoes size. Thank you."	10293392011	 good lightweight running shoes all black sneakers mens womens outdoor shoes discontinued running shoes shoes online for ladies long distance running shoes ladies black shoes mens outdoor slippers patent leather shoes popular mens shoes 2017 black men loafers sports shoes for running shopping shoes latest footwear fashion trendy slip on shoes online shoes suede loafers mens mens cushion sole shoes mens shoes running shoes s pink shoes cheap shoes online shoes shopping for ladies dress heels cheap walking shoes ecco breathable shoes women's crossfit training shoes tan loafers mens best women's stability running shoes gold mens loafers hottest running shoes 2017 lightweight sneakers insulated hiking boots waterproof hiking shoes best shoes for marathon running softwalk shoes best cushioned shoes for running	running-spikes	running-spikes	running-spikes	http://img.hejiegm.cn/img/am/3562/01.jpg	http://img.hejiegm.cn/img/am/3562/02.jpg	http://img.hejiegm.cn/img/am/3562/03.jpg	http://img.hejiegm.cn/img/am/3562/04.jpg	http://img.hejiegm.cn/img/am/3562/05.jpg	http://img.hejiegm.cn/img/am/3562/06.jpg										Child	zsl-haolilai-men-3562	Variation	sizecolor			China	model	2017		mens	Blue	Blue	US 10.5( EU 44 )	75% Mesh fabric/25% Rubber		Solid	Sports	cushioning		Fabric	no-heel	low-top	soft-toe	water_resistant	Fabric
